authorSource,authorDest,score
"b'Rubio, L'","b'Rosenbaum, H'",1.9205051355782548
"b'Rubio, L'","b'Pearson, S'",1.9205051355782548
"b'Rubio, L'","b'Martinson, A'",1.9205051355782548
"b'Rubio, L'","b'Davis, CH'",1.9205051355782548
"b'Rubio, L'","b'Davenport, E'",1.9205051355782548
"b'Rubio, L'","b'Callahan, E'",1.9205051355782548
"b'Rousseau, R'","b'Lihua, L'",1.9205051355782548
"b'Rousseau, R'","b'Davis, M'",1.9205051355782548
"b'Rosenbaum, H'","b'Pearson, S'",1.9205051355782548
"b'Rosenbaum, H'","b'Mckenzie, G'",1.9205051355782548
"b'Rosenbaum, H'","b'Davis, CH'",1.9205051355782548
"b'Rodriguez-farre, E'","b'Caridad, IG'",1.9205051355782548
"b'Rodriguez-farre, E'","b'Bordons, M'",1.9205051355782548
"b'Ricoy, JR'","b'Caridad, IG'",1.9205051355782548
"b'Ricoy, JR'","b'Bordons, M'",1.9205051355782548
"b'Pearson, S'","b'Mckenzie, G'",1.9205051355782548
"b'Pearson, S'","b'Martinson, A'",1.9205051355782548
"b'Pearson, S'","b'Davis, CH'",1.9205051355782548
"b'Pearson, S'","b'Davenport, E'",1.9205051355782548
"b'Pearson, S'","b'Callahan, E'",1.9205051355782548
"b'Pastor, R'","b'Caridad, IG'",1.9205051355782548
"b'Pastor, R'","b'Bordons, M'",1.9205051355782548
"b'Munoz, E'","b'Caridad, IG'",1.9205051355782548
"b'Munoz, E'","b'Bordons, M'",1.9205051355782548
"b'Mckenzie, G'","b'Martinson, A'",1.9205051355782548
"b'Mckenzie, G'","b'Davis, CH'",1.9205051355782548
"b'Mckenzie, G'","b'Davenport, E'",1.9205051355782548
"b'Mckenzie, G'","b'Callahan, E'",1.9205051355782548
"b'Martinson, A'","b'Davis, CH'",1.9205051355782548
"b'Liu, JW'","b'Lihua, L'",1.9205051355782548
"b'Liu, JW'","b'Kundra, R'",1.9205051355782548
"b'Liu, JW'","b'Guo, YZ'",1.9205051355782548
"b'Liu, JW'","b'Davis, M'",1.9205051355782548
"b'Lihua, L'","b'Kundra, R'",1.9205051355782548
"b'Lihua, L'","b'Kretschmer, H'",1.9205051355782548
"b'Lihua, L'","b'Guo, YZ'",1.9205051355782548
"b'Lihua, L'","b'Davis, M'",1.9205051355782548
"b'Kundra, R'","b'Davis, M'",1.9205051355782548
"b'Guallar, E'","b'Caridad, IG'",1.9205051355782548
"b'Guallar, E'","b'Bordons, M'",1.9205051355782548
"b'Davis, CH'","b'Davenport, E'",1.9205051355782548
"b'Davis, CH'","b'Callahan, E'",1.9205051355782548
"b'Conde, J'","b'Caridad, IG'",1.9205051355782548
"b'Conde, J'","b'Bordons, M'",1.9205051355782548
"b'Claveria, LE'","b'Caridad, IG'",1.9205051355782548
"b'Claveria, LE'","b'Bordons, M'",1.9205051355782548
"b'Caridad, IG'","b'Bordons, M'",1.9205051355782548
"b'Zsindely, S'","b'Toothman, DR'",1.8532568160582534
"b'Zsindely, S'","b'Szabadi-peresztegi, Z'",1.8532568160582534
"b'Zsindely, S'","b'Rinia, EJ'",1.8532568160582534
"b'Zsindely, S'","b'Mendez, A'",1.8532568160582534
"b'Zsindely, S'","b'Kovacs-nemeth, E'",1.8532568160582534
"b'Zsindely, S'","b'Kostoff, RN'",1.8532568160582534
"b'Zsindely, S'","b'Humenik, JA'",1.8532568160582534
"b'Zsindely, S'","b'Grupp, H'",1.8532568160582534
"b'Zsindely, S'","b'Brocken, M'",1.8532568160582534
"b'Zimmermann, E'","b'Von Tunzelmann, N'",1.8532568160582534
"b'Zimmermann, E'","b'Ranga, LM'",1.8532568160582534
"b'Zimmermann, E'","b'Glanzel, W'",1.8532568160582534
"b'Zimmermann, E'","b'Gevaert, R'",1.8532568160582534
"b'Zimmermann, E'","b'Clarysse, B'",1.8532568160582534
"b'Zhao, HZ'","b'Zhang, YH'",1.8532568160582534
"b'Zhao, HZ'","b'Yang, ZQ'",1.8532568160582534
"b'Zhao, HZ'","b'Xu, B'",1.8532568160582534
"b'Zhao, HZ'","b'Pan, YT'",1.8532568160582534
"b'Zhao, HZ'","b'Ma, Z'",1.8532568160582534
"b'Zhao, HZ'","b'Jiang, GH'",1.8532568160582534
"b'Zhao, HZ'","b'Guo, H'",1.8532568160582534
"b'Zhao, HZ'","b'Glanzel, W'",1.8532568160582534
"b'Zhang, YH'","b'Wang, Y'",1.8532568160582534
"b'Zhang, YH'","b'Rousseau, R'",1.8532568160582534
"b'Zhang, YH'","b'Liang, LM'",1.8532568160582534
"b'Zhang, YH'","b'Jiang, GH'",1.8532568160582534
"b'Zhang, YH'","b'Glanzel, W'",1.8532568160582534
"b'Yang, ZQ'","b'Wang, Y'",1.8532568160582534
"b'Yang, ZQ'","b'Rousseau, R'",1.8532568160582534
"b'Yang, ZQ'","b'Liang, LM'",1.8532568160582534
"b'Yang, ZQ'","b'Jiang, GH'",1.8532568160582534
"b'Yang, ZQ'","b'Glanzel, W'",1.8532568160582534
"b'Xu, B'","b'Wang, Y'",1.8532568160582534
"b'Xu, B'","b'Rousseau, R'",1.8532568160582534
"b'Xu, B'","b'Liang, LM'",1.8532568160582534
"b'Xu, B'","b'Jiang, GH'",1.8532568160582534
"b'Xu, B'","b'Glanzel, W'",1.8532568160582534
"b'Wormell, I'","b'Viby-mogensen, J'",1.8532568160582534
"b'Wormell, I'","b'Skram, U'",1.8532568160582534
"b'Wormell, I'","b'Seiden, P'",1.8532568160582534
"b'Wormell, I'","b'Niemi, T'",1.8532568160582534
"b'Wormell, I'","b'Larsen, B'",1.8532568160582534
"b'Wormell, I'","b'Jepsen, ET'",1.8532568160582534
"b'Wormell, I'","b'Jarvelin, K'",1.8532568160582534
"b'Wormell, I'","b'Jacobs, D'",1.8532568160582534
"b'Wormell, I'","b'Bjorneborn, L'",1.8532568160582534
"b'Wormell, I'","b'Almind, TC'",1.8532568160582534
"b'Wang, Y'","b'Pan, YT'",1.8532568160582534
"b'Wang, Y'","b'Ma, Z'",1.8532568160582534
"b'Wang, Y'","b'Jiang, GH'",1.8532568160582534
"b'Wang, Y'","b'Guo, H'",1.8532568160582534
"b'Wang, Y'","b'Glanzel, W'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Veugelers, R'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Verbeek, A'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Van Looy, B'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Mello, J'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Glanzel, W'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Gevaert, R'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Deleus, F'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Clarysse, B'",1.8532568160582534
"b'Von Tunzelmann, N'","b'Andries, P'",1.8532568160582534
"b'Viby-mogensen, J'","b'Seiden, P'",1.8532568160582534
"b'Viby-mogensen, J'","b'Niemi, T'",1.8532568160582534
"b'Viby-mogensen, J'","b'Jepsen, ET'",1.8532568160582534
"b'Viby-mogensen, J'","b'Jarvelin, K'",1.8532568160582534
"b'Viby-mogensen, J'","b'Jacobs, D'",1.8532568160582534
"b'Viby-mogensen, J'","b'Christensen, FH'",1.8532568160582534
"b'Viby-mogensen, J'","b'Bjorneborn, L'",1.8532568160582534
"b'Viby-mogensen, J'","b'Almind, TC'",1.8532568160582534
"b'Veugelers, R'","b'Ranga, LM'",1.8532568160582534
"b'Veugelers, R'","b'Glanzel, W'",1.8532568160582534
"b'Veugelers, R'","b'Gevaert, R'",1.8532568160582534
"b'Veugelers, R'","b'Clarysse, B'",1.8532568160582534
"b'Verbeek, A'","b'Ranga, LM'",1.8532568160582534
"b'Verbeek, A'","b'Glanzel, W'",1.8532568160582534
"b'Verbeek, A'","b'Gevaert, R'",1.8532568160582534
"b'Verbeek, A'","b'Clarysse, B'",1.8532568160582534
"b'Van Looy, B'","b'Ranga, LM'",1.8532568160582534
"b'Van Looy, B'","b'Glanzel, W'",1.8532568160582534
"b'Van Looy, B'","b'Gevaert, R'",1.8532568160582534
"b'Van Looy, B'","b'Clarysse, B'",1.8532568160582534
"b'Toothman, DR'","b'Szabadi-peresztegi, Z'",1.8532568160582534
"b'Toothman, DR'","b'Rinia, EJ'",1.8532568160582534
"b'Toothman, DR'","b'Mendez, A'",1.8532568160582534
"b'Toothman, DR'","b'Maczelka, H'",1.8532568160582534
"b'Toothman, DR'","b'Kovacs-nemeth, E'",1.8532568160582534
"b'Toothman, DR'","b'Grupp, H'",1.8532568160582534
"b'Toothman, DR'","b'Glanzel, W'",1.8532568160582534
"b'Toothman, DR'","b'Brocken, M'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Rinia, EJ'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Mendez, A'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Maczelka, H'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Kostoff, RN'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Humenik, JA'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Grupp, H'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Glanzel, W'",1.8532568160582534
"b'Szabadi-peresztegi, Z'","b'Brocken, M'",1.8532568160582534
"b'Skram, U'","b'Seiden, P'",1.8532568160582534
"b'Skram, U'","b'Niemi, T'",1.8532568160582534
"b'Skram, U'","b'Jepsen, ET'",1.8532568160582534
"b'Skram, U'","b'Jarvelin, K'",1.8532568160582534
"b'Skram, U'","b'Jacobs, D'",1.8532568160582534
"b'Skram, U'","b'Christensen, FH'",1.8532568160582534
"b'Skram, U'","b'Bjorneborn, L'",1.8532568160582534
"b'Skram, U'","b'Almind, TC'",1.8532568160582534
"b'Sivertsen, G'","b'Pereira, TS'",1.8532568160582534
"b'Sivertsen, G'","b'Melin, G'",1.8532568160582534
"b'Sivertsen, G'","b'Mahlck, P'",1.8532568160582534
"b'Sivertsen, G'","b'Kyvik, S'",1.8532568160582534
"b'Sivertsen, G'","b'Kaloudis, A'",1.8532568160582534
"b'Sivertsen, G'","b'Granstrand, O'",1.8532568160582534
"b'Sivertsen, G'","b'Glanzel, W'",1.8532568160582534
"b'Sivertsen, G'","b'Engwall, L'",1.8532568160582534
"b'Sivertsen, G'","b'Danell, R'",1.8532568160582534
"b'Sivertsen, G'","b'Beckmann, M'",1.8532568160582534
"b'Seiden, P'","b'Niemi, T'",1.8532568160582534
"b'Seiden, P'","b'Larsen, B'",1.8532568160582534
"b'Seiden, P'","b'Jarvelin, K'",1.8532568160582534
"b'Seiden, P'","b'Jacobs, D'",1.8532568160582534
"b'Seiden, P'","b'Christensen, FH'",1.8532568160582534
"b'Seiden, P'","b'Almind, TC'",1.8532568160582534
"b'Rousseau, R'","b'Pan, YT'",1.8532568160582534
"b'Rousseau, R'","b'Ma, Z'",1.8532568160582534
"b'Rousseau, R'","b'Guo, H'",1.8532568160582534
"b'Rinia, EJ'","b'Mendez, A'",1.8532568160582534
"b'Rinia, EJ'","b'Kovacs-nemeth, E'",1.8532568160582534
"b'Rinia, EJ'","b'Kostoff, RN'",1.8532568160582534
"b'Rinia, EJ'","b'Humenik, JA'",1.8532568160582534
"b'Ranga, LM'","b'Mello, J'",1.8532568160582534
"b'Ranga, LM'","b'Glanzel, W'",1.8532568160582534
"b'Ranga, LM'","b'Gevaert, R'",1.8532568160582534
"b'Ranga, LM'","b'Deleus, F'",1.8532568160582534
"b'Ranga, LM'","b'Clarysse, B'",1.8532568160582534
"b'Ranga, LM'","b'Andries, P'",1.8532568160582534
"b'Pereira, TS'","b'Melin, G'",1.8532568160582534
"b'Pereira, TS'","b'Mahlck, P'",1.8532568160582534
"b'Pereira, TS'","b'Luukkonen, T'",1.8532568160582534
"b'Pereira, TS'","b'Kyvik, S'",1.8532568160582534
"b'Pereira, TS'","b'Kaloudis, A'",1.8532568160582534
"b'Pereira, TS'","b'Glanzel, W'",1.8532568160582534
"b'Pereira, TS'","b'Engwall, L'",1.8532568160582534
"b'Pereira, TS'","b'Danell, R'",1.8532568160582534
"b'Pereira, TS'","b'Beckmann, M'",1.8532568160582534
"b'Pan, YT'","b'Liang, LM'",1.8532568160582534
"b'Pan, YT'","b'Jiang, GH'",1.8532568160582534
"b'Pan, YT'","b'Glanzel, W'",1.8532568160582534
"b'Niemi, T'","b'Larsen, B'",1.8532568160582534
"b'Niemi, T'","b'Jepsen, ET'",1.8532568160582534
"b'Niemi, T'","b'Jacobs, D'",1.8532568160582534
"b'Niemi, T'","b'Christensen, FH'",1.8532568160582534
"b'Niemi, T'","b'Bjorneborn, L'",1.8532568160582534
"b'Niemi, T'","b'Almind, TC'",1.8532568160582534
"b'Mendez, A'","b'Maczelka, H'",1.8532568160582534
"b'Mendez, A'","b'Kovacs-nemeth, E'",1.8532568160582534
"b'Mendez, A'","b'Kostoff, RN'",1.8532568160582534
"b'Mendez, A'","b'Humenik, JA'",1.8532568160582534
"b'Mendez, A'","b'Grupp, H'",1.8532568160582534
"b'Mendez, A'","b'Glanzel, W'",1.8532568160582534
"b'Mendez, A'","b'Brocken, M'",1.8532568160582534
"b'Mello, J'","b'Glanzel, W'",1.8532568160582534
"b'Mello, J'","b'Gevaert, R'",1.8532568160582534
"b'Mello, J'","b'Clarysse, B'",1.8532568160582534
"b'Melin, G'","b'Mahlck, P'",1.8532568160582534
"b'Melin, G'","b'Luukkonen, T'",1.8532568160582534
"b'Melin, G'","b'Kyvik, S'",1.8532568160582534
"b'Melin, G'","b'Granstrand, O'",1.8532568160582534
"b'Melin, G'","b'Beckmann, M'",1.8532568160582534
"b'Mahlck, P'","b'Luukkonen, T'",1.8532568160582534
"b'Mahlck, P'","b'Kyvik, S'",1.8532568160582534
"b'Mahlck, P'","b'Kaloudis, A'",1.8532568160582534
"b'Mahlck, P'","b'Granstrand, O'",1.8532568160582534
"b'Mahlck, P'","b'Glanzel, W'",1.8532568160582534
"b'Mahlck, P'","b'Engwall, L'",1.8532568160582534
"b'Mahlck, P'","b'Danell, R'",1.8532568160582534
"b'Mahlck, P'","b'Beckmann, M'",1.8532568160582534
"b'Maczelka, H'","b'Kovacs-nemeth, E'",1.8532568160582534
"b'Maczelka, H'","b'Kostoff, RN'",1.8532568160582534
"b'Maczelka, H'","b'Humenik, JA'",1.8532568160582534
"b'Ma, Z'","b'Liang, LM'",1.8532568160582534
"b'Ma, Z'","b'Jiang, GH'",1.8532568160582534
"b'Ma, Z'","b'Glanzel, W'",1.8532568160582534
"b'Luukkonen, T'","b'Kyvik, S'",1.8532568160582534
"b'Luukkonen, T'","b'Kaloudis, A'",1.8532568160582534
"b'Luukkonen, T'","b'Granstrand, O'",1.8532568160582534
"b'Luukkonen, T'","b'Glanzel, W'",1.8532568160582534
"b'Luukkonen, T'","b'Engwall, L'",1.8532568160582534
"b'Luukkonen, T'","b'Danell, R'",1.8532568160582534
"b'Luukkonen, T'","b'Beckmann, M'",1.8532568160582534
"b'Liang, LM'","b'Guo, H'",1.8532568160582534
"b'Larsen, B'","b'Jepsen, ET'",1.8532568160582534
"b'Larsen, B'","b'Jarvelin, K'",1.8532568160582534
"b'Larsen, B'","b'Jacobs, D'",1.8532568160582534
"b'Larsen, B'","b'Christensen, FH'",1.8532568160582534
"b'Larsen, B'","b'Bjorneborn, L'",1.8532568160582534
"b'Larsen, B'","b'Almind, TC'",1.8532568160582534
"b'Kyvik, S'","b'Kaloudis, A'",1.8532568160582534
"b'Kyvik, S'","b'Granstrand, O'",1.8532568160582534
"b'Kyvik, S'","b'Glanzel, W'",1.8532568160582534
"b'Kyvik, S'","b'Engwall, L'",1.8532568160582534
"b'Kyvik, S'","b'Danell, R'",1.8532568160582534
"b'Kyvik, S'","b'Beckmann, M'",1.8532568160582534
"b'Kovacs-nemeth, E'","b'Kostoff, RN'",1.8532568160582534
"b'Kovacs-nemeth, E'","b'Humenik, JA'",1.8532568160582534
"b'Kovacs-nemeth, E'","b'Grupp, H'",1.8532568160582534
"b'Kovacs-nemeth, E'","b'Glanzel, W'",1.8532568160582534
"b'Kovacs-nemeth, E'","b'Brocken, M'",1.8532568160582534
"b'Kostoff, RN'","b'Grupp, H'",1.8532568160582534
"b'Kostoff, RN'","b'Glanzel, W'",1.8532568160582534
"b'Kostoff, RN'","b'Brocken, M'",1.8532568160582534
"b'Kaloudis, A'","b'Granstrand, O'",1.8532568160582534
"b'Kaloudis, A'","b'Beckmann, M'",1.8532568160582534
"b'Jiang, GH'","b'Guo, H'",1.8532568160582534
"b'Jepsen, ET'","b'Jarvelin, K'",1.8532568160582534
"b'Jepsen, ET'","b'Jacobs, D'",1.8532568160582534
"b'Jepsen, ET'","b'Christensen, FH'",1.8532568160582534
"b'Jepsen, ET'","b'Almind, TC'",1.8532568160582534
"b'Jarvelin, K'","b'Jacobs, D'",1.8532568160582534
"b'Jarvelin, K'","b'Christensen, FH'",1.8532568160582534
"b'Jarvelin, K'","b'Bjorneborn, L'",1.8532568160582534
"b'Jarvelin, K'","b'Almind, TC'",1.8532568160582534
"b'Jacobs, D'","b'Christensen, FH'",1.8532568160582534
"b'Jacobs, D'","b'Bjorneborn, L'",1.8532568160582534
"b'Jacobs, D'","b'Almind, TC'",1.8532568160582534
"b'Humenik, JA'","b'Grupp, H'",1.8532568160582534
"b'Humenik, JA'","b'Glanzel, W'",1.8532568160582534
"b'Humenik, JA'","b'Brocken, M'",1.8532568160582534
"b'Guo, H'","b'Glanzel, W'",1.8532568160582534
"b'Granstrand, O'","b'Glanzel, W'",1.8532568160582534
"b'Granstrand, O'","b'Engwall, L'",1.8532568160582534
"b'Granstrand, O'","b'Danell, R'",1.8532568160582534
"b'Granstrand, O'","b'Beckmann, M'",1.8532568160582534
"b'Glanzel, W'","b'Gevaert, R'",1.8532568160582534
"b'Glanzel, W'","b'Deleus, F'",1.8532568160582534
"b'Glanzel, W'","b'Clarysse, B'",1.8532568160582534
"b'Glanzel, W'","b'Beckmann, M'",1.8532568160582534
"b'Glanzel, W'","b'Andries, P'",1.8532568160582534
"b'Gevaert, R'","b'Deleus, F'",1.8532568160582534
"b'Gevaert, R'","b'Clarysse, B'",1.8532568160582534
"b'Gevaert, R'","b'Andries, P'",1.8532568160582534
"b'Engwall, L'","b'Beckmann, M'",1.8532568160582534
"b'Deleus, F'","b'Clarysse, B'",1.8532568160582534
"b'Danell, R'","b'Beckmann, M'",1.8532568160582534
"b'Clarysse, B'","b'Andries, P'",1.8532568160582534
"b'Christensen, FH'","b'Bjorneborn, L'",1.8532568160582534
"b'Christensen, FH'","b'Almind, TC'",1.8532568160582534
"b'Bjorneborn, L'","b'Almind, TC'",1.8532568160582534
"b'Paul, A'","b'Frigoletto, L'",1.7954234350052463
"b'Okubo, Y'","b'Frigoletto, L'",1.7954234350052463
"b'Ojasoo, T'","b'Frigoletto, L'",1.7954234350052463
"b'Maisonneuve, H'","b'Levy, D'",1.7954234350052463
"b'Maisonneuve, H'","b'Gilbert, J'",1.7954234350052463
"b'Maisonneuve, H'","b'Elalami, J'",1.7954234350052463
"b'Maisonneuve, H'","b'Dutheuil, C'",1.7954234350052463
"b'Maisonneuve, H'","b'Deroulede, A'",1.7954234350052463
"b'Levy, D'","b'Frigoletto, L'",1.7954234350052463
"b'Gilbert, J'","b'Frigoletto, L'",1.7954234350052463
"b'Frigoletto, L'","b'Elalami, J'",1.7954234350052463
"b'Frigoletto, L'","b'Dutheuil, C'",1.7954234350052463
"b'Frigoletto, L'","b'Durand, T'",1.7954234350052463
"b'Frigoletto, L'","b'Dudognon, G'",1.7954234350052463
"b'Frigoletto, L'","b'Dore, JC'",1.7954234350052463
"b'Frigoletto, L'","b'Deroulede, A'",1.7954234350052463
"b'Frigoletto, L'","b'Abd El Kader, M'",1.7954234350052463
"b'Xu, HD'","b'Watts, RJ'",1.700548307455205
"b'Xu, HD'","b'Pistorius, C'",1.700548307455205
"b'Xu, HD'","b'Lui, JC'",1.700548307455205
"b'Xu, HD'","b'Linstone, HA'",1.700548307455205
"b'Xu, HD'","b'Lapid, K'",1.700548307455205
"b'Xu, HD'","b'Kongthon, A'",1.700548307455205
"b'Xu, HD'","b'Klavans, R'",1.700548307455205
"b'Xu, HD'","b'Farooque, M'",1.700548307455205
"b'Xu, HD'","b'Detampel, MJ'",1.700548307455205
"b'Xu, HD'","b'Coates, V'",1.700548307455205
"b'Watts, RJ'","b'Wang, L1'",1.700548307455205
"b'Watts, RJ'","b'Stanard, C'",1.700548307455205
"b'Watts, RJ'","b'Pistorius, C'",1.700548307455205
"b'Watts, RJ'","b'Lui, JC'",1.700548307455205
"b'Watts, RJ'","b'Linstone, HA'",1.700548307455205
"b'Watts, RJ'","b'Lapid, K'",1.700548307455205
"b'Watts, RJ'","b'Kongthon, A'",1.700548307455205
"b'Watts, RJ'","b'Klavans, R'",1.700548307455205
"b'Watts, RJ'","b'Jin, XY'",1.700548307455205
"b'Watts, RJ'","b'Gilmour, JE'",1.700548307455205
"b'Watts, RJ'","b'Farooque, M'",1.700548307455205
"b'Watts, RJ'","b'Detampel, MJ'",1.700548307455205
"b'Watts, RJ'","b'Coates, V'",1.700548307455205
"b'Wang, L1'","b'Pistorius, C'",1.700548307455205
"b'Wang, L1'","b'Lui, JC'",1.700548307455205
"b'Wang, L1'","b'Linstone, HA'",1.700548307455205
"b'Wang, L1'","b'Lapid, K'",1.700548307455205
"b'Wang, L1'","b'Kongthon, A'",1.700548307455205
"b'Wang, L1'","b'Klavans, R'",1.700548307455205
"b'Wang, L1'","b'Farooque, M'",1.700548307455205
"b'Wang, L1'","b'Detampel, MJ'",1.700548307455205
"b'Wang, L1'","b'Coates, V'",1.700548307455205
"b'Stanard, C'","b'Pistorius, C'",1.700548307455205
"b'Stanard, C'","b'Lui, JC'",1.700548307455205
"b'Stanard, C'","b'Linstone, HA'",1.700548307455205
"b'Stanard, C'","b'Lapid, K'",1.700548307455205
"b'Stanard, C'","b'Kongthon, A'",1.700548307455205
"b'Stanard, C'","b'Klavans, R'",1.700548307455205
"b'Stanard, C'","b'Farooque, M'",1.700548307455205
"b'Stanard, C'","b'Detampel, MJ'",1.700548307455205
"b'Stanard, C'","b'Coates, V'",1.700548307455205
"b'Sharma, SC'","b'Sharma, P'",1.700548307455205
"b'Sharma, SC'","b'Sharma, L'",1.700548307455205
"b'Sharma, SC'","b'Sangam, SL'",1.700548307455205
"b'Sharma, SC'","b'Rousseau, R'",1.700548307455205
"b'Sharma, SC'","b'Raina, D'",1.700548307455205
"b'Sharma, SC'","b'Kumar, S'",1.700548307455205
"b'Sharma, SC'","b'Kretschmer, H'",1.700548307455205
"b'Sharma, SC'","b'Karisiddippa, CR'",1.700548307455205
"b'Sharma, SC'","b'Kandhari, R'",1.700548307455205
"b'Sharma, SC'","b'Haritash, N'",1.700548307455205
"b'Sharma, SC'","b'Garg, KC'",1.700548307455205
"b'Sharma, SC'","b'Banerjee, P'",1.700548307455205
"b'Sharma, SC'","b'Aggarwal, BS'",1.700548307455205
"b'Sharma, P'","b'Raina, D'",1.700548307455205
"b'Sharma, P'","b'Mehrotra, NN'",1.700548307455205
"b'Sharma, P'","b'Kretschmer, H'",1.700548307455205
"b'Sharma, P'","b'Kandhari, R'",1.700548307455205
"b'Sharma, P'","b'Haritash, N'",1.700548307455205
"b'Sharma, L'","b'Rousseau, R'",1.700548307455205
"b'Sharma, L'","b'Raina, D'",1.700548307455205
"b'Sharma, L'","b'Mehrotra, NN'",1.700548307455205
"b'Sharma, L'","b'Kretschmer, H'",1.700548307455205
"b'Sharma, L'","b'Kandhari, R'",1.700548307455205
"b'Sharma, L'","b'Haritash, N'",1.700548307455205
"b'Sharma, L'","b'Aggarwal, BS'",1.700548307455205
"b'Sangam, SL'","b'Raina, D'",1.700548307455205
"b'Sangam, SL'","b'Mehrotra, NN'",1.700548307455205
"b'Sangam, SL'","b'Kretschmer, H'",1.700548307455205
"b'Sangam, SL'","b'Kandhari, R'",1.700548307455205
"b'Sangam, SL'","b'Haritash, N'",1.700548307455205
"b'Sangam, SL'","b'Banerjee, P'",1.700548307455205
"b'Rousseau, R'","b'Raina, D'",1.700548307455205
"b'Rousseau, R'","b'Mehrotra, NN'",1.700548307455205
"b'Rousseau, R'","b'Kandhari, R'",1.700548307455205
"b'Rousseau, R'","b'Haritash, N'",1.700548307455205
"b'Rousseau, R'","b'Banerjee, P'",1.700548307455205
"b'Raina, D'","b'Mehrotra, NN'",1.700548307455205
"b'Raina, D'","b'Kumar, S'",1.700548307455205
"b'Raina, D'","b'Kretschmer, H'",1.700548307455205
"b'Raina, D'","b'Karisiddippa, CR'",1.700548307455205
"b'Raina, D'","b'Haritash, N'",1.700548307455205
"b'Raina, D'","b'Garg, KC'",1.700548307455205
"b'Raina, D'","b'Banerjee, P'",1.700548307455205
"b'Raina, D'","b'Aggarwal, BS'",1.700548307455205
"b'Pistorius, C'","b'Lui, JC'",1.700548307455205
"b'Pistorius, C'","b'Kongthon, A'",1.700548307455205
"b'Pistorius, C'","b'Jin, XY'",1.700548307455205
"b'Pistorius, C'","b'Gilmour, JE'",1.700548307455205
"b'Pistorius, C'","b'Detampel, MJ'",1.700548307455205
"b'Mehrotra, NN'","b'Kumar, S'",1.700548307455205
"b'Mehrotra, NN'","b'Kretschmer, H'",1.700548307455205
"b'Mehrotra, NN'","b'Karisiddippa, CR'",1.700548307455205
"b'Mehrotra, NN'","b'Kandhari, R'",1.700548307455205
"b'Mehrotra, NN'","b'Haritash, N'",1.700548307455205
"b'Mehrotra, NN'","b'Garg, KC'",1.700548307455205
"b'Mehrotra, NN'","b'Banerjee, P'",1.700548307455205
"b'Mehrotra, NN'","b'Aggarwal, BS'",1.700548307455205
"b'Lui, JC'","b'Linstone, HA'",1.700548307455205
"b'Lui, JC'","b'Lapid, K'",1.700548307455205
"b'Lui, JC'","b'Klavans, R'",1.700548307455205
"b'Lui, JC'","b'Jin, XY'",1.700548307455205
"b'Lui, JC'","b'Gilmour, JE'",1.700548307455205
"b'Lui, JC'","b'Farooque, M'",1.700548307455205
"b'Lui, JC'","b'Detampel, MJ'",1.700548307455205
"b'Lui, JC'","b'Coates, V'",1.700548307455205
"b'Linstone, HA'","b'Kongthon, A'",1.700548307455205
"b'Linstone, HA'","b'Jin, XY'",1.700548307455205
"b'Linstone, HA'","b'Gilmour, JE'",1.700548307455205
"b'Linstone, HA'","b'Detampel, MJ'",1.700548307455205
"b'Lapid, K'","b'Kongthon, A'",1.700548307455205
"b'Lapid, K'","b'Jin, XY'",1.700548307455205
"b'Lapid, K'","b'Gilmour, JE'",1.700548307455205
"b'Lapid, K'","b'Detampel, MJ'",1.700548307455205
"b'Kumar, S'","b'Kandhari, R'",1.700548307455205
"b'Kumar, S'","b'Haritash, N'",1.700548307455205
"b'Kretschmer, H'","b'Karisiddippa, CR'",1.700548307455205
"b'Kretschmer, H'","b'Kandhari, R'",1.700548307455205
"b'Kretschmer, H'","b'Haritash, N'",1.700548307455205
"b'Kretschmer, H'","b'Garg, KC'",1.700548307455205
"b'Kretschmer, H'","b'Banerjee, P'",1.700548307455205
"b'Kretschmer, H'","b'Aggarwal, BS'",1.700548307455205
"b'Kongthon, A'","b'Klavans, R'",1.700548307455205
"b'Kongthon, A'","b'Jin, XY'",1.700548307455205
"b'Kongthon, A'","b'Gilmour, JE'",1.700548307455205
"b'Kongthon, A'","b'Farooque, M'",1.700548307455205
"b'Kongthon, A'","b'Detampel, MJ'",1.700548307455205
"b'Kongthon, A'","b'Coates, V'",1.700548307455205
"b'Klavans, R'","b'Jin, XY'",1.700548307455205
"b'Klavans, R'","b'Gilmour, JE'",1.700548307455205
"b'Klavans, R'","b'Detampel, MJ'",1.700548307455205
