authorSource,authorDest,score
"b'Schoon, ML'","b'Paley, WB'",1.7450057390983118
"b'Schoon, ML'","b'Klavans, R'",1.7450057390983118
"b'Schoon, ML'","b'Holloway, T'",1.7450057390983118
"b'Schoon, ML'","b'Hardy, E'",1.7450057390983118
"b'Schoon, ML'","b'Boyack, KW'",1.7450057390983118
"b'Scharnhorst, A'","b'Penumarthy, S'",1.7450057390983118
"b'Scharnhorst, A'","b'Paley, WB'",1.7450057390983118
"b'Scharnhorst, A'","b'Meiss, M'",1.7450057390983118
"b'Scharnhorst, A'","b'Larowe, G'",1.7450057390983118
"b'Scharnhorst, A'","b'Klavans, R'",1.7450057390983118
"b'Scharnhorst, A'","b'Ke, W'",1.7450057390983118
"b'Scharnhorst, A'","b'Janssen, MA'",1.7450057390983118
"b'Scharnhorst, A'","b'Holloway, T'",1.7450057390983118
"b'Scharnhorst, A'","b'Hardy, E'",1.7450057390983118
"b'Scharnhorst, A'","b'Burgoon, J'",1.7450057390983118
"b'Scharnhorst, A'","b'Boyack, KW'",1.7450057390983118
"b'Scharnhorst, A'","b'Ambre, S'",1.7450057390983118
"b'Ruiz-perez, R'","b'Paravic-klijn, T'",1.7450057390983118
"b'Ruiz-perez, R'","b'Munoz-munoz, AM'",1.7450057390983118
"b'Ruiz-perez, R'","b'Mendoza-parra, S'",1.7450057390983118
"b'Ruiz-perez, R'","b'Jurado-alameda, E'",1.7450057390983118
"b'Ruiz-perez, R'","b'Herrero-solana, V'",1.7450057390983118
"b'Ruiz-perez, R'","b'De Osma, ER'",1.7450057390983118
"b'Ruiz-perez, R'","b'De La Moneda, M'",1.7450057390983118
"b'Ruiz-perez, R'","b'Courtial, JP'",1.7450057390983118
"b'Ruiz-perez, R'","b'Barriga, OA'",1.7450057390983118
"b'Penumarthy, S'","b'Paley, WB'",1.7450057390983118
"b'Penumarthy, S'","b'Klavans, R'",1.7450057390983118
"b'Penumarthy, S'","b'Holloway, T'",1.7450057390983118
"b'Penumarthy, S'","b'Hardy, E'",1.7450057390983118
"b'Penumarthy, S'","b'Boyack, KW'",1.7450057390983118
"b'Paravic-klijn, T'","b'Jurado-alameda, E'",1.7450057390983118
"b'Paravic-klijn, T'","b'Herrero-solana, V'",1.7450057390983118
"b'Paravic-klijn, T'","b'Delgado-lopez-cozar, E'",1.7450057390983118
"b'Paravic-klijn, T'","b'De Osma, ER'",1.7450057390983118
"b'Paravic-klijn, T'","b'De La Moneda, M'",1.7450057390983118
"b'Paravic-klijn, T'","b'Courtial, JP'",1.7450057390983118
"b'Paravic-klijn, T'","b'Banos, RR'",1.7450057390983118
"b'Paravic-klijn, T'","b'Bailon-moreno, R'",1.7450057390983118
"b'Paley, WB'","b'Meiss, M'",1.7450057390983118
"b'Paley, WB'","b'Larowe, G'",1.7450057390983118
"b'Paley, WB'","b'Klavans, R'",1.7450057390983118
"b'Paley, WB'","b'Ke, W'",1.7450057390983118
"b'Paley, WB'","b'Janssen, MA'",1.7450057390983118
"b'Paley, WB'","b'Burgoon, J'",1.7450057390983118
"b'Paley, WB'","b'Boyack, KW'",1.7450057390983118
"b'Paley, WB'","b'Ambre, S'",1.7450057390983118
"b'Munoz-munoz, AM'","b'Jurado-alameda, E'",1.7450057390983118
"b'Munoz-munoz, AM'","b'Herrero-solana, V'",1.7450057390983118
"b'Munoz-munoz, AM'","b'Delgado-lopez-cozar, E'",1.7450057390983118
"b'Munoz-munoz, AM'","b'De Osma, ER'",1.7450057390983118
"b'Munoz-munoz, AM'","b'De La Moneda, M'",1.7450057390983118
"b'Munoz-munoz, AM'","b'Courtial, JP'",1.7450057390983118
"b'Munoz-munoz, AM'","b'Banos, RR'",1.7450057390983118
"b'Munoz-munoz, AM'","b'Bailon-moreno, R'",1.7450057390983118
"b'Mendoza-parra, S'","b'Jurado-alameda, E'",1.7450057390983118
"b'Mendoza-parra, S'","b'Herrero-solana, V'",1.7450057390983118
"b'Mendoza-parra, S'","b'Delgado-lopez-cozar, E'",1.7450057390983118
"b'Mendoza-parra, S'","b'De Osma, ER'",1.7450057390983118
"b'Mendoza-parra, S'","b'De La Moneda, M'",1.7450057390983118
"b'Mendoza-parra, S'","b'Courtial, JP'",1.7450057390983118
"b'Mendoza-parra, S'","b'Banos, RR'",1.7450057390983118
"b'Mendoza-parra, S'","b'Bailon-moreno, R'",1.7450057390983118
"b'Meiss, M'","b'Klavans, R'",1.7450057390983118
"b'Meiss, M'","b'Holloway, T'",1.7450057390983118
"b'Meiss, M'","b'Hardy, E'",1.7450057390983118
"b'Meiss, M'","b'Boyack, KW'",1.7450057390983118
"b'Larowe, G'","b'Klavans, R'",1.7450057390983118
"b'Larowe, G'","b'Holloway, T'",1.7450057390983118
"b'Larowe, G'","b'Hardy, E'",1.7450057390983118
"b'Larowe, G'","b'Boyack, KW'",1.7450057390983118
"b'Klavans, R'","b'Ke, W'",1.7450057390983118
"b'Klavans, R'","b'Janssen, MA'",1.7450057390983118
"b'Klavans, R'","b'Holloway, T'",1.7450057390983118
"b'Klavans, R'","b'Hardy, E'",1.7450057390983118
"b'Klavans, R'","b'Burgoon, J'",1.7450057390983118
"b'Klavans, R'","b'Ambre, S'",1.7450057390983118
"b'Ke, W'","b'Holloway, T'",1.7450057390983118
"b'Ke, W'","b'Hardy, E'",1.7450057390983118
"b'Ke, W'","b'Boyack, KW'",1.7450057390983118
"b'Jurado-alameda, E'","b'Herrero-solana, V'",1.7450057390983118
"b'Jurado-alameda, E'","b'Barriga, OA'",1.7450057390983118
"b'Janssen, MA'","b'Holloway, T'",1.7450057390983118
"b'Janssen, MA'","b'Hardy, E'",1.7450057390983118
"b'Janssen, MA'","b'Boyack, KW'",1.7450057390983118
"b'Holloway, T'","b'Burgoon, J'",1.7450057390983118
"b'Holloway, T'","b'Boyack, KW'",1.7450057390983118
"b'Holloway, T'","b'Ambre, S'",1.7450057390983118
"b'Herrero-solana, V'","b'Delgado-lopez-cozar, E'",1.7450057390983118
"b'Herrero-solana, V'","b'De Osma, ER'",1.7450057390983118
"b'Herrero-solana, V'","b'De La Moneda, M'",1.7450057390983118
"b'Herrero-solana, V'","b'Courtial, JP'",1.7450057390983118
"b'Herrero-solana, V'","b'Barriga, OA'",1.7450057390983118
"b'Herrero-solana, V'","b'Banos, RR'",1.7450057390983118
"b'Herrero-solana, V'","b'Bailon-moreno, R'",1.7450057390983118
"b'Hardy, E'","b'Burgoon, J'",1.7450057390983118
"b'Hardy, E'","b'Boyack, KW'",1.7450057390983118
"b'Hardy, E'","b'Ambre, S'",1.7450057390983118
"b'Delgado-lopez-cozar, E'","b'Barriga, OA'",1.7450057390983118
"b'De Osma, ER'","b'Barriga, OA'",1.7450057390983118
"b'De La Moneda, M'","b'Barriga, OA'",1.7450057390983118
"b'Courtial, JP'","b'Barriga, OA'",1.7450057390983118
"b'Burgoon, J'","b'Boyack, KW'",1.7450057390983118
"b'Boyack, KW'","b'Ambre, S'",1.7450057390983118
"b'Barriga, OA'","b'Banos, RR'",1.7450057390983118
"b'Barriga, OA'","b'Bailon-moreno, R'",1.7450057390983118
"b'Zych, I'","b'Vadillo-munoz, O'",1.700548307455205
"b'Zych, I'","b'Taylor, M'",1.700548307455205
"b'Zych, I'","b'Rios, C'",1.700548307455205
"b'Zych, I'","b'Quevedo-blasco, R'",1.700548307455205
"b'Zych, I'","b'Perakakis, P'",1.700548307455205
"b'Zych, I'","b'Navarrete-cortes, J'",1.700548307455205
"b'Zych, I'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Zych, I'","b'Checa, P'",1.700548307455205
"b'Zych, I'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Zych, I'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Vadillo-munoz, O'","b'Torres, G'",1.700548307455205
"b'Vadillo-munoz, O'","b'Taylor, M'",1.700548307455205
"b'Vadillo-munoz, O'","b'Rios, C'",1.700548307455205
"b'Vadillo-munoz, O'","b'Quevedo-blasco, R'",1.700548307455205
"b'Vadillo-munoz, O'","b'Perakakis, P'",1.700548307455205
"b'Vadillo-munoz, O'","b'Navarrete-cortes, J'",1.700548307455205
"b'Vadillo-munoz, O'","b'Medina, A'",1.700548307455205
"b'Vadillo-munoz, O'","b'Lozano, S'",1.700548307455205
"b'Vadillo-munoz, O'","b'Del Jesus, MIV'",1.700548307455205
"b'Vadillo-munoz, O'","b'Checa, P'",1.700548307455205
"b'Vadillo-munoz, O'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Torres, G'","b'Taylor, M'",1.700548307455205
"b'Torres, G'","b'Rios, C'",1.700548307455205
"b'Torres, G'","b'Quevedo-blasco, R'",1.700548307455205
"b'Torres, G'","b'Perakakis, P'",1.700548307455205
"b'Torres, G'","b'Navarrete-cortes, J'",1.700548307455205
"b'Torres, G'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Torres, G'","b'Checa, P'",1.700548307455205
"b'Torres, G'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Torres, G'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Taylor, M'","b'Rios, C'",1.700548307455205
"b'Taylor, M'","b'Quevedo-blasco, R'",1.700548307455205
"b'Taylor, M'","b'Navarrete-cortes, J'",1.700548307455205
"b'Taylor, M'","b'Medina, A'",1.700548307455205
"b'Taylor, M'","b'Lozano, S'",1.700548307455205
"b'Taylor, M'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Taylor, M'","b'Del Jesus, MIV'",1.700548307455205
"b'Taylor, M'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Taylor, M'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Rios, C'","b'Perakakis, P'",1.700548307455205
"b'Rios, C'","b'Medina, A'",1.700548307455205
"b'Rios, C'","b'Lozano, S'",1.700548307455205
"b'Rios, C'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Rios, C'","b'Del Jesus, MIV'",1.700548307455205
"b'Rios, C'","b'Checa, P'",1.700548307455205
"b'Rios, C'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Quevedo-blasco, R'","b'Perakakis, P'",1.700548307455205
"b'Quevedo-blasco, R'","b'Medina, A'",1.700548307455205
"b'Quevedo-blasco, R'","b'Lozano, S'",1.700548307455205
"b'Quevedo-blasco, R'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Quevedo-blasco, R'","b'Del Jesus, MIV'",1.700548307455205
"b'Quevedo-blasco, R'","b'Checa, P'",1.700548307455205
"b'Quevedo-blasco, R'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Perakakis, P'","b'Navarrete-cortes, J'",1.700548307455205
"b'Perakakis, P'","b'Medina, A'",1.700548307455205
"b'Perakakis, P'","b'Lozano, S'",1.700548307455205
"b'Perakakis, P'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Perakakis, P'","b'Del Jesus, MIV'",1.700548307455205
"b'Perakakis, P'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Perakakis, P'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Navarrete-cortes, J'","b'Medina, A'",1.700548307455205
"b'Navarrete-cortes, J'","b'Lozano, S'",1.700548307455205
"b'Navarrete-cortes, J'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Navarrete-cortes, J'","b'Del Jesus, MIV'",1.700548307455205
"b'Navarrete-cortes, J'","b'Checa, P'",1.700548307455205
"b'Navarrete-cortes, J'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Medina, A'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Medina, A'","b'Checa, P'",1.700548307455205
"b'Medina, A'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Medina, A'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Lozano, S'","b'Gutierrez-martinez, O'",1.700548307455205
"b'Lozano, S'","b'Checa, P'",1.700548307455205
"b'Lozano, S'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Lozano, S'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Gutierrez-martinez, O'","b'Del Jesus, MIV'",1.700548307455205
"b'Gutierrez-martinez, O'","b'Checa, P'",1.700548307455205
"b'Gutierrez-martinez, O'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Del Jesus, MIV'","b'Checa, P'",1.700548307455205
"b'Del Jesus, MIV'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Del Jesus, MIV'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Checa, P'","b'Chaichio-moreno, JA'",1.700548307455205
"b'Checa, P'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Chaichio-moreno, JA'","b'Bermudez-sanchez, MP'",1.700548307455205
"b'Zhou, P'","b'Wagner, CS'",1.660964047443681
"b'Zhou, P'","b'Tshiteya, R'",1.660964047443681
"b'Zhou, P'","b'Smith, C'",1.660964047443681
"b'Zhou, P'","b'Smith, A'",1.660964047443681
"b'Zhou, P'","b'Rafols, I'",1.660964047443681
"b'Zhou, P'","b'Park, HW'",1.660964047443681
"b'Zhou, P'","b'Malpohl, G'",1.660964047443681
"b'Zhou, P'","b'Lucio-arias, D'",1.660964047443681
"b'Zhou, P'","b'Kostoff, RN'",1.660964047443681
"b'Zhou, P'","b'Karypis, G'",1.660964047443681
"b'Zhou, P'","b'Hong, HD'",1.660964047443681
"b'Zhou, P'","b'Hellsten, I'",1.660964047443681
"b'Zhou, P'","b'Egghe, L'",1.660964047443681
"b'Zhou, P'","b'Del Rio, JA'",1.660964047443681
"b'Zhou, P'","b'Cortes, HD'",1.660964047443681
"b'Young, T'","b'Srivastava, D'",1.660964047443681
"b'Young, T'","b'Rajendram, R'",1.660964047443681
"b'Young, T'","b'Preedy, VR'",1.660964047443681
"b'Young, T'","b'Mogoutov, A'",1.660964047443681
"b'Young, T'","b'Mercier, S'",1.660964047443681
"b'Young, T'","b'Kundra, R'",1.660964047443681
"b'Young, T'","b'Keating, P'",1.660964047443681
"b'Young, T'","b'Hartley, J'",1.660964047443681
"b'Young, T'","b'Cambrosio, A'",1.660964047443681
"b'Wooding, S'","b'Srivastava, D'",1.660964047443681
"b'Wooding, S'","b'Rajendram, R'",1.660964047443681
"b'Wooding, S'","b'Preedy, VR'",1.660964047443681
"b'Wooding, S'","b'Mogoutov, A'",1.660964047443681
"b'Wooding, S'","b'Mercier, S'",1.660964047443681
"b'Wooding, S'","b'Kundra, R'",1.660964047443681
"b'Wooding, S'","b'Keating, P'",1.660964047443681
"b'Wooding, S'","b'Hartley, J'",1.660964047443681
"b'Wooding, S'","b'Cambrosio, A'",1.660964047443681
"b'Wilcox-jay, K'","b'Srivastava, D'",1.660964047443681
"b'Wilcox-jay, K'","b'Rajendram, R'",1.660964047443681
"b'Wilcox-jay, K'","b'Preedy, VR'",1.660964047443681
"b'Wilcox-jay, K'","b'Mogoutov, A'",1.660964047443681
"b'Wilcox-jay, K'","b'Mercier, S'",1.660964047443681
"b'Wilcox-jay, K'","b'Kundra, R'",1.660964047443681
"b'Wilcox-jay, K'","b'Keating, P'",1.660964047443681
"b'Wilcox-jay, K'","b'Hartley, J'",1.660964047443681
"b'Wilcox-jay, K'","b'Cambrosio, A'",1.660964047443681
"b'Wagner, CS'","b'Tshiteya, R'",1.660964047443681
"b'Wagner, CS'","b'Smith, C'",1.660964047443681
"b'Wagner, CS'","b'Smith, A'",1.660964047443681
"b'Wagner, CS'","b'Rafols, I'",1.660964047443681
"b'Wagner, CS'","b'Park, HW'",1.660964047443681
"b'Wagner, CS'","b'Malpohl, G'",1.660964047443681
"b'Wagner, CS'","b'Lucio-arias, D'",1.660964047443681
"b'Wagner, CS'","b'Kostoff, RN'",1.660964047443681
"b'Wagner, CS'","b'Karypis, G'",1.660964047443681
"b'Wagner, CS'","b'Hong, HD'",1.660964047443681
"b'Wagner, CS'","b'Hellsten, I'",1.660964047443681
"b'Wagner, CS'","b'Egghe, L'",1.660964047443681
"b'Wagner, CS'","b'Del Rio, JA'",1.660964047443681
"b'Wagner, CS'","b'Cortes, HD'",1.660964047443681
"b'Tshiteya, R'","b'Rafols, I'",1.660964047443681
"b'Tshiteya, R'","b'Park, HW'",1.660964047443681
"b'Tshiteya, R'","b'Lucio-arias, D'",1.660964047443681
"b'Tshiteya, R'","b'Hong, HD'",1.660964047443681
"b'Tshiteya, R'","b'Hellsten, I'",1.660964047443681
"b'Tshiteya, R'","b'Egghe, L'",1.660964047443681
"b'Srivastava, D'","b'Rajendram, R'",1.660964047443681
"b'Srivastava, D'","b'Preedy, VR'",1.660964047443681
"b'Srivastava, D'","b'Mogoutov, A'",1.660964047443681
"b'Srivastava, D'","b'Mercier, S'",1.660964047443681
"b'Srivastava, D'","b'Kundra, R'",1.660964047443681
"b'Srivastava, D'","b'Keating, P'",1.660964047443681
"b'Srivastava, D'","b'Hartley, J'",1.660964047443681
"b'Srivastava, D'","b'Hanney, S'",1.660964047443681
"b'Srivastava, D'","b'Grant, J'",1.660964047443681
"b'Srivastava, D'","b'Frame, I'",1.660964047443681
"b'Srivastava, D'","b'Cambrosio, A'",1.660964047443681
"b'Srivastava, D'","b'Buxton, M'",1.660964047443681
"b'Smith, C'","b'Rafols, I'",1.660964047443681
"b'Smith, C'","b'Park, HW'",1.660964047443681
"b'Smith, C'","b'Lucio-arias, D'",1.660964047443681
"b'Smith, C'","b'Hong, HD'",1.660964047443681
"b'Smith, C'","b'Hellsten, I'",1.660964047443681
"b'Smith, C'","b'Egghe, L'",1.660964047443681
"b'Smith, A'","b'Rafols, I'",1.660964047443681
"b'Smith, A'","b'Park, HW'",1.660964047443681
"b'Smith, A'","b'Lucio-arias, D'",1.660964047443681
"b'Smith, A'","b'Hong, HD'",1.660964047443681
"b'Smith, A'","b'Hellsten, I'",1.660964047443681
"b'Smith, A'","b'Egghe, L'",1.660964047443681
"b'Rajendram, R'","b'Mogoutov, A'",1.660964047443681
"b'Rajendram, R'","b'Mercier, S'",1.660964047443681
"b'Rajendram, R'","b'Kundra, R'",1.660964047443681
"b'Rajendram, R'","b'Keating, P'",1.660964047443681
"b'Rajendram, R'","b'Hartley, J'",1.660964047443681
"b'Rajendram, R'","b'Hanney, S'",1.660964047443681
"b'Rajendram, R'","b'Grant, J'",1.660964047443681
"b'Rajendram, R'","b'Frame, I'",1.660964047443681
"b'Rajendram, R'","b'Cambrosio, A'",1.660964047443681
"b'Rajendram, R'","b'Buxton, M'",1.660964047443681
"b'Rafols, I'","b'Park, HW'",1.660964047443681
"b'Rafols, I'","b'Malpohl, G'",1.660964047443681
"b'Rafols, I'","b'Lucio-arias, D'",1.660964047443681
"b'Rafols, I'","b'Kostoff, RN'",1.660964047443681
"b'Rafols, I'","b'Karypis, G'",1.660964047443681
"b'Rafols, I'","b'Hong, HD'",1.660964047443681
"b'Rafols, I'","b'Hellsten, I'",1.660964047443681
"b'Rafols, I'","b'Egghe, L'",1.660964047443681
"b'Rafols, I'","b'Del Rio, JA'",1.660964047443681
"b'Rafols, I'","b'Cortes, HD'",1.660964047443681
"b'Preedy, VR'","b'Mogoutov, A'",1.660964047443681
"b'Preedy, VR'","b'Mercier, S'",1.660964047443681
"b'Preedy, VR'","b'Kundra, R'",1.660964047443681
"b'Preedy, VR'","b'Keating, P'",1.660964047443681
"b'Preedy, VR'","b'Hartley, J'",1.660964047443681
"b'Preedy, VR'","b'Hanney, S'",1.660964047443681
"b'Preedy, VR'","b'Grant, J'",1.660964047443681
"b'Preedy, VR'","b'Frame, I'",1.660964047443681
"b'Preedy, VR'","b'Cambrosio, A'",1.660964047443681
"b'Preedy, VR'","b'Buxton, M'",1.660964047443681
"b'Park, HW'","b'Malpohl, G'",1.660964047443681
"b'Park, HW'","b'Lucio-arias, D'",1.660964047443681
"b'Park, HW'","b'Kostoff, RN'",1.660964047443681
"b'Park, HW'","b'Karypis, G'",1.660964047443681
"b'Park, HW'","b'Hellsten, I'",1.660964047443681
"b'Park, HW'","b'Egghe, L'",1.660964047443681
"b'Park, HW'","b'Del Rio, JA'",1.660964047443681
"b'Park, HW'","b'Cortes, HD'",1.660964047443681
"b'Mogoutov, A'","b'Kundra, R'",1.660964047443681
"b'Mogoutov, A'","b'Hartley, J'",1.660964047443681
"b'Mogoutov, A'","b'Hanney, S'",1.660964047443681
"b'Mogoutov, A'","b'Grant, J'",1.660964047443681
"b'Mogoutov, A'","b'Frame, I'",1.660964047443681
"b'Mogoutov, A'","b'Buxton, M'",1.660964047443681
"b'Mercier, S'","b'Kundra, R'",1.660964047443681
"b'Mercier, S'","b'Hartley, J'",1.660964047443681
"b'Mercier, S'","b'Hanney, S'",1.660964047443681
"b'Mercier, S'","b'Grant, J'",1.660964047443681
"b'Mercier, S'","b'Frame, I'",1.660964047443681
"b'Mercier, S'","b'Buxton, M'",1.660964047443681
"b'Malpohl, G'","b'Lucio-arias, D'",1.660964047443681
"b'Malpohl, G'","b'Hong, HD'",1.660964047443681
"b'Malpohl, G'","b'Hellsten, I'",1.660964047443681
"b'Malpohl, G'","b'Egghe, L'",1.660964047443681
"b'Lucio-arias, D'","b'Kostoff, RN'",1.660964047443681
"b'Lucio-arias, D'","b'Karypis, G'",1.660964047443681
"b'Lucio-arias, D'","b'Hong, HD'",1.660964047443681
"b'Lucio-arias, D'","b'Hellsten, I'",1.660964047443681
"b'Lucio-arias, D'","b'Egghe, L'",1.660964047443681
"b'Lucio-arias, D'","b'Del Rio, JA'",1.660964047443681
"b'Lucio-arias, D'","b'Cortes, HD'",1.660964047443681
"b'Kundra, R'","b'Keating, P'",1.660964047443681
"b'Kundra, R'","b'Hartley, J'",1.660964047443681
"b'Kundra, R'","b'Hanney, S'",1.660964047443681
"b'Kundra, R'","b'Grant, J'",1.660964047443681
"b'Kundra, R'","b'Frame, I'",1.660964047443681
"b'Kundra, R'","b'Cambrosio, A'",1.660964047443681
"b'Kundra, R'","b'Buxton, M'",1.660964047443681
"b'Kostoff, RN'","b'Hong, HD'",1.660964047443681
"b'Kostoff, RN'","b'Hellsten, I'",1.660964047443681
"b'Kostoff, RN'","b'Egghe, L'",1.660964047443681
"b'Keating, P'","b'Hartley, J'",1.660964047443681
"b'Keating, P'","b'Hanney, S'",1.660964047443681
"b'Keating, P'","b'Grant, J'",1.660964047443681
"b'Keating, P'","b'Frame, I'",1.660964047443681
"b'Keating, P'","b'Buxton, M'",1.660964047443681
"b'Karypis, G'","b'Hong, HD'",1.660964047443681
"b'Karypis, G'","b'Hellsten, I'",1.660964047443681
"b'Karypis, G'","b'Egghe, L'",1.660964047443681
"b'Hong, HD'","b'Hellsten, I'",1.660964047443681
"b'Hong, HD'","b'Egghe, L'",1.660964047443681
"b'Hong, HD'","b'Del Rio, JA'",1.660964047443681
"b'Hong, HD'","b'Cortes, HD'",1.660964047443681
"b'Hellsten, I'","b'Egghe, L'",1.660964047443681
"b'Hellsten, I'","b'Del Rio, JA'",1.660964047443681
"b'Hellsten, I'","b'Cortes, HD'",1.660964047443681
"b'Hartley, J'","b'Hanney, S'",1.660964047443681
"b'Hartley, J'","b'Grant, J'",1.660964047443681
"b'Hartley, J'","b'Frame, I'",1.660964047443681
"b'Hartley, J'","b'Cambrosio, A'",1.660964047443681
"b'Hartley, J'","b'Buxton, M'",1.660964047443681
"b'Hanney, S'","b'Cambrosio, A'",1.660964047443681
"b'Grant, J'","b'Cambrosio, A'",1.660964047443681
"b'Frame, I'","b'Cambrosio, A'",1.660964047443681
"b'Egghe, L'","b'Del Rio, JA'",1.660964047443681
"b'Egghe, L'","b'Cortes, HD'",1.660964047443681
"b'Cambrosio, A'","b'Buxton, M'",1.660964047443681
"b'Zitt, M'","b'Zhang, L'",1.512608391032802
"b'Zitt, M'","b'Ye, FY'",1.512608391032802
"b'Zitt, M'","b'Wu, YS'",1.512608391032802
"b'Zitt, M'","b'Wang, Y'",1.512608391032802
"b'Zitt, M'","b'Sun, XX'",1.512608391032802
"b'Zitt, M'","b'Shi, F'",1.512608391032802
"b'Zitt, M'","b'Rowlands, I'",1.512608391032802
"b'Zitt, M'","b'Rousseau, S'",1.512608391032802
"b'Zitt, M'","b'Rao, IKR'",1.512608391032802
"b'Zitt, M'","b'Pan, YT'",1.512608391032802
"b'Zitt, M'","b'Ma, Z'",1.512608391032802
"b'Zitt, M'","b'Liu, YX'",1.512608391032802
"b'Zitt, M'","b'Liang, LM'",1.512608391032802
"b'Zitt, M'","b'Jin, BH'",1.512608391032802
"b'Zitt, M'","b'Guns, R'",1.512608391032802
"b'Zitt, M'","b'Glanzel, W'",1.512608391032802
"b'Zitt, M'","b'Frandsen, TF'",1.512608391032802
"b'Zitt, M'","b'Egghe, L'",1.512608391032802
"b'Zitt, M'","b'Chen, L2'",1.512608391032802
"b'Zimmerman, E'","b'Zhou, P'",1.512608391032802
"b'Zimmerman, E'","b'Veugelers, R'",1.512608391032802
"b'Zimmerman, E'","b'Vaughan, L'",1.512608391032802
"b'Zimmerman, E'","b'Thijs, B'",1.512608391032802
"b'Zimmerman, E'","b'Schlemmer, B'",1.512608391032802
"b'Zimmerman, E'","b'Rousseau, R'",1.512608391032802
"b'Zimmerman, E'","b'Persson, O'",1.512608391032802
"b'Zimmerman, E'","b'Leta, J'",1.512608391032802
"b'Zimmerman, E'","b'Leemans, H'",1.512608391032802
"b'Zimmerman, E'","b'Janssens, F'",1.512608391032802
"b'Zimmerman, E'","b'Hussinger, K'",1.512608391032802
"b'Zimmerman, E'","b'Glenisson, P'",1.512608391032802
"b'Zimmerman, E'","b'Debackere, K'",1.512608391032802
"b'Zimmerman, E'","b'De Moor, B'",1.512608391032802
"b'Zimmerman, E'","b'Czarnitzki, D'",1.512608391032802
"b'Zimmerman, E'","b'Carbonez, A'",1.512608391032802
"b'Zimmerman, E'","b'Braun, T'",1.512608391032802
"b'Zimmerman, E'","b'Beirlant, J'",1.512608391032802
"b'Zimmerman, E'","b'Ball, R'",1.512608391032802
"b'Zhou, P'","b'Veugelers, R'",1.512608391032802
"b'Zhou, P'","b'Vaughan, L'",1.512608391032802
"b'Zhou, P'","b'Rousseau, R'",1.512608391032802
"b'Zhou, P'","b'Persson, O'",1.512608391032802
"b'Zhou, P'","b'Leemans, H'",1.512608391032802
"b'Zhou, P'","b'Hussinger, K'",1.512608391032802
"b'Zhou, P'","b'Glenisson, P'",1.512608391032802
"b'Zhou, P'","b'De Moor, B'",1.512608391032802
"b'Zhou, P'","b'Czarnitzki, D'",1.512608391032802
"b'Zhou, P'","b'Carbonez, A'",1.512608391032802
"b'Zhou, P'","b'Braun, T'",1.512608391032802
"b'Zhou, P'","b'Beirlant, J'",1.512608391032802
"b'Zhou, P'","b'Bar-ilan, J'",1.512608391032802
"b'Zhou, P'","b'Ball, R'",1.512608391032802
"b'Zhou, F'","b'Zhang, WW'",1.512608391032802
"b'Zhou, F'","b'Yi, H'",1.512608391032802
"b'Zhou, F'","b'Xie, SD'",1.512608391032802
"b'Zhou, F'","b'Wen, HC'",1.512608391032802
"b'Zhou, F'","b'Wang, MH'",1.512608391032802
"b'Zhou, F'","b'Qian, WH'",1.512608391032802
"b'Zhou, F'","b'Li, Z'",1.512608391032802
"b'Zhou, F'","b'Li, T'",1.512608391032802
"b'Zhou, F'","b'Li, LL'",1.512608391032802
"b'Zhou, F'","b'Li, CY'",1.512608391032802
"b'Zhou, F'","b'Jian, WS'",1.512608391032802
"b'Zhou, F'","b'Hsu, YHE'",1.512608391032802
"b'Zhou, F'","b'Feng, N'",1.512608391032802
"b'Zhou, F'","b'Ding, GH'",1.512608391032802
"b'Zhou, F'","b'Chuang, KY'",1.512608391032802
"b'Zhou, F'","b'Chiu, WT'",1.512608391032802
"b'Zhou, F'","b'Chen, SR'",1.512608391032802
"b'Zhou, F'","b'Ao, XL'",1.512608391032802
"b'Zhang, WW'","b'Yi, H'",1.512608391032802
